LATITUDE,LONGITUDE,OFFENSE,Count
38.82274096,-77.00551603,THEFT F/AUTO,2
38.84476478,-76.9784244,THEFT/OTHER,1
38.98350035,-77.02968526,THEFT F/AUTO,1
38.88977828,-76.94590594,THEFT F/AUTO,2
38.88270354,-76.9394686,MOTOR VEHICLE THEFT,1
38.96366392,-77.03084239,ROBBERY,1
38.93861384,-77.06864144,THEFT F/AUTO,1
38.91000823,-77.03849804,BURGLARY,1
38.87326092,-76.9360425,THEFT F/AUTO,1
38.89890632,-76.98504816,THEFT/OTHER,1
38.87073548,-76.97546654,THEFT F/AUTO,2
38.92106963,-76.95906282,THEFT/OTHER,2
38.91000886,-77.03652644,MOTOR VEHICLE THEFT,1
38.93281906,-77.0327436,THEFT F/AUTO,1
38.91864143,-77.02704068,THEFT F/AUTO,2
38.95983948,-77.00032306,THEFT/OTHER,2
38.87345517,-76.97170881,ASSAULT W/DANGEROUS WEAPON,1
38.89092583,-76.99731427,ROBBERY,1
38.89832098,-77.04774865,THEFT/OTHER,1
38.92449996,-76.99951565,MOTOR VEHICLE THEFT,1
38.95019944,-77.06702597,SEX ABUSE,1
38.90469102,-77.04490527,THEFT F/AUTO,1
38.92773099,-77.10592765,THEFT F/AUTO,1
38.94776829,-76.9949588,THEFT/OTHER,1
38.91176069,-77.04954482,MOTOR VEHICLE THEFT,1
38.90252435,-77.04577316,THEFT/OTHER,2
38.93458546,-76.97013903,THEFT/OTHER,1
38.9103741,-77.01367443,THEFT/OTHER,2
38.90019527,-76.99320988,ROBBERY,1
38.88816706,-76.93122268,ASSAULT W/DANGEROUS WEAPON,1
38.88291736,-77.00352678,THEFT F/AUTO,1
38.91713496,-76.9651419,MOTOR VEHICLE THEFT,1
38.90563593,-77.01167898,THEFT F/AUTO,1
38.95125455,-76.99665442,THEFT/OTHER,1
38.89720254,-77.02243298,THEFT/OTHER,2
38.9079689,-76.9865451,BURGLARY,1
38.96862973,-77.02053994,THEFT/OTHER,1
38.89036728,-76.99617316,THEFT F/AUTO,1
38.95967394,-77.0281408,THEFT/OTHER,2
38.89329275,-76.97674982,THEFT/OTHER,1
38.84049586,-76.98544051,THEFT F/AUTO,2
38.93286392,-76.96662203,THEFT F/AUTO,1
38.87927753,-76.98928189,HOMICIDE,1
38.83147017,-76.99464454,THEFT F/AUTO,1
38.89902381,-76.93409422,MOTOR VEHICLE THEFT,1
38.90251637,-77.02756488,THEFT F/AUTO,2
38.91930971,-77.0184847,THEFT/OTHER,1
38.93408894,-76.96622931,THEFT F/AUTO,1
38.88459283,-76.99436393,BURGLARY,1
38.93259365,-77.05679077,THEFT/OTHER,2
38.9109329,-77.0471806,THEFT/OTHER,1
38.95907378,-76.99959618,THEFT/OTHER,1
38.95008257,-77.01492796,ROBBERY,1
38.89782289,-77.02809335,THEFT/OTHER,2
38.87806538,-76.94175442,THEFT/OTHER,1
38.91592734,-77.03650641,THEFT/OTHER,2
38.84151471,-77.00180844,THEFT/OTHER,3
38.92900363,-77.06577203,SEX ABUSE,1
38.90252502,-77.04257432,MOTOR VEHICLE THEFT,1
38.90216807,-76.93470233,MOTOR VEHICLE THEFT,1
38.86694469,-76.98609192,ASSAULT W/DANGEROUS WEAPON,1
38.92638668,-77.10818602,THEFT F/AUTO,1
38.88023622,-76.96352337,BURGLARY,1
38.90610415,-77.01366208,THEFT F/AUTO,1
38.91476928,-77.01990178,THEFT/OTHER,2
38.92227531,-76.95514132,THEFT/OTHER,1
38.94628129,-77.08057672,THEFT F/AUTO,2
38.87927801,-77.00165958,THEFT/OTHER,1
38.83945167,-76.99479368,MOTOR VEHICLE THEFT,1
38.89548079,-76.97219576,ASSAULT W/DANGEROUS WEAPON,1
38.91930971,-77.0184847,THEFT F/AUTO,1
38.91260227,-77.03958328,THEFT/OTHER,2
38.88202527,-76.99154044,THEFT/OTHER,1
38.92067992,-77.08023644,SEX ABUSE,1
38.92624445,-77.02704356,THEFT F/AUTO,1
38.90313312,-77.0434632,THEFT/OTHER,1
38.84507231,-76.98679886,THEFT/OTHER,1
38.91513954,-76.9865668,HOMICIDE,1
38.84852323,-77.00375548,BURGLARY,1
38.9296582,-77.02872867,ROBBERY,1
38.86646766,-76.99012498,THEFT F/AUTO,2
38.90468163,-76.99951578,MOTOR VEHICLE THEFT,1
38.84813349,-76.97614246,ROBBERY,1
38.89942687,-77.02599587,THEFT/OTHER,5
38.93212432,-77.03646857,ROBBERY,1
38.91222126,-77.00905118,ASSAULT W/DANGEROUS WEAPON,1
38.87646721,-76.99322366,THEFT/OTHER,1
38.90929302,-76.98561094,BURGLARY,1
38.9125999,-77.00394334,THEFT/OTHER,2
38.90437137,-77.03147643,THEFT/OTHER,1
38.93258899,-76.98985055,THEFT F/AUTO,2
38.87998067,-77.00131385,THEFT/OTHER,1
38.96731967,-77.03638273,THEFT F/AUTO,1
38.83561417,-77.00196954,THEFT F/AUTO,1
38.9015827,-77.00357382,THEFT/OTHER,1
38.944722,-77.01933337,THEFT/OTHER,1
38.89236291,-76.92781818,ROBBERY,2
38.86587184,-76.98016947,ARSON,1
38.86688959,-76.9790169,BURGLARY,1
38.93183796,-77.02972142,THEFT/OTHER,1
38.89132136,-76.95196786,ROBBERY,2
38.98921979,-77.03258484,THEFT F/AUTO,1
38.90431107,-76.98316782,MOTOR VEHICLE THEFT,1
38.89611468,-77.00004611,ROBBERY,1
38.90283475,-76.993763,THEFT F/AUTO,1
38.92116204,-77.07309891,THEFT/OTHER,1
38.90723429,-77.03653655,ROBBERY,1
38.85712488,-76.98153141,ASSAULT W/DANGEROUS WEAPON,1
38.97796929,-77.05469189,ASSAULT W/DANGEROUS WEAPON,1
38.83094776,-76.99657944,ASSAULT W/DANGEROUS WEAPON,3
38.87699886,-77.00296179,MOTOR VEHICLE THEFT,1
38.93372874,-77.09763233,ROBBERY,1
38.90373169,-77.03079341,ROBBERY,1
38.93127119,-77.02660721,ROBBERY,1
38.90376155,-76.98306419,THEFT/OTHER,1
38.90327031,-76.9407539,THEFT F/AUTO,1
38.82970439,-77.00768173,ROBBERY,3
38.9045061,-77.03195817,SEX ABUSE,1
38.95609146,-77.01161803,THEFT F/AUTO,2
38.98134675,-77.03207342,THEFT F/AUTO,1
38.97443928,-77.0244653,THEFT F/AUTO,1
38.90439333,-76.99731377,THEFT/OTHER,2
38.92482129,-77.02635109,THEFT/OTHER,1
38.9222504,-77.03895439,THEFT F/AUTO,1
38.88183975,-76.9256275,ROBBERY,1
38.95967974,-77.07587288,MOTOR VEHICLE THEFT,1
38.9064362,-77.02191707,MOTOR VEHICLE THEFT,1
38.96102015,-77.07862037,MOTOR VEHICLE THEFT,1
38.88233587,-76.92667579,THEFT F/AUTO,1
38.90910409,-77.0121638,ASSAULT W/DANGEROUS WEAPON,1
38.93332568,-77.02385145,MOTOR VEHICLE THEFT,1
38.92547429,-77.0420814,THEFT F/AUTO,1
38.92450529,-76.9706622,THEFT F/AUTO,1
38.83971302,-76.99845653,MOTOR VEHICLE THEFT,1
38.92626957,-77.09796809,BURGLARY,1
38.92221165,-76.99315012,MOTOR VEHICLE THEFT,1
38.91237591,-77.06277038,THEFT/OTHER,1
38.92699302,-77.02293826,BURGLARY,1
38.870105,-76.97596226,BURGLARY,1
38.86000517,-76.96991675,THEFT F/AUTO,1
38.97494526,-77.01557943,MOTOR VEHICLE THEFT,2
38.82020949,-77.00709343,THEFT F/AUTO,1
38.89522829,-77.02886466,THEFT F/AUTO,1
38.94555234,-76.99770442,THEFT/OTHER,1
38.96486573,-77.00905787,THEFT/OTHER,1
38.9062542,-77.07155025,THEFT/OTHER,1
38.88472674,-76.98222733,MOTOR VEHICLE THEFT,1
38.86884516,-76.98368321,THEFT F/AUTO,1
38.88975389,-76.93356103,THEFT F/AUTO,1
38.87883661,-77.00058776,THEFT F/AUTO,1
38.92277905,-76.9913165,THEFT F/AUTO,2
38.89200651,-76.99089375,THEFT F/AUTO,1
38.95500174,-76.99156639,THEFT F/AUTO,1
38.94943488,-76.99640071,THEFT F/AUTO,1
38.90259082,-76.98572758,ROBBERY,2
38.90664886,-77.07428308,THEFT/OTHER,2
38.98925119,-77.04630905,MOTOR VEHICLE THEFT,1
38.90265567,-76.9219051,MOTOR VEHICLE THEFT,1
38.93582992,-77.08306778,THEFT/OTHER,3
38.93972884,-77.03122421,THEFT F/AUTO,1
38.86776198,-76.97219504,ASSAULT W/DANGEROUS WEAPON,1
38.88057429,-76.98521336,ASSAULT W/DANGEROUS WEAPON,1
38.88602495,-76.99089451,THEFT/OTHER,1
38.93681158,-77.02532898,THEFT/OTHER,1
38.88841426,-76.93832265,THEFT/OTHER,1
38.91930892,-77.02295885,MOTOR VEHICLE THEFT,2
38.84151471,-77.00180844,ASSAULT W/DANGEROUS WEAPON,1
38.8944733,-76.9496257,ROBBERY,2
38.8812596,-76.99209374,THEFT F/AUTO,1
38.85826526,-76.96530891,ROBBERY,1
38.92458948,-76.95313315,MOTOR VEHICLE THEFT,1
38.91370764,-77.00905137,ROBBERY,1
38.92419606,-76.96062939,MOTOR VEHICLE THEFT,1
38.89518122,-76.92572886,MOTOR VEHICLE THEFT,1
38.94926339,-76.99056342,THEFT F/AUTO,1
38.90106852,-76.93376953,SEX ABUSE,1
38.87347672,-76.9353163,THEFT F/AUTO,1
38.90789656,-77.01568008,THEFT/OTHER,1
38.88204617,-76.92442865,THEFT/OTHER,1
38.86450225,-76.97841843,ROBBERY,1
38.97418413,-77.05820874,THEFT F/AUTO,1
38.8974886,-77.05588671,THEFT/OTHER,1
38.95357835,-76.99049363,THEFT F/AUTO,2
38.93183796,-77.02972142,ROBBERY,1
38.90964307,-77.0224369,ASSAULT W/DANGEROUS WEAPON,1
38.92426262,-77.02704281,ASSAULT W/DANGEROUS WEAPON,1
38.90370649,-76.97714993,THEFT F/AUTO,3
38.92254464,-77.08023853,MOTOR VEHICLE THEFT,1
38.97579968,-77.0237041,THEFT F/AUTO,1
38.92863128,-77.02861293,THEFT/OTHER,2
38.89948226,-76.9503369,THEFT F/AUTO,1
38.89548079,-76.97219576,MOTOR VEHICLE THEFT,2
38.94937186,-76.99831572,THEFT/OTHER,1
38.862414,-76.99179625,THEFT/OTHER,2
38.95451492,-77.01257534,ASSAULT W/DANGEROUS WEAPON,1
38.96494377,-77.02815442,ROBBERY,1
38.92399881,-77.03649901,MOTOR VEHICLE THEFT,2
38.89904993,-77.01856014,THEFT/OTHER,1
38.90370649,-76.97714993,THEFT/OTHER,2
38.93096769,-76.99250342,MOTOR VEHICLE THEFT,1
38.9001952,-76.99209164,ROBBERY,1
38.90563593,-77.01167898,THEFT/OTHER,1
38.93077705,-77.01996392,THEFT F/AUTO,1
38.89485967,-76.97420176,THEFT F/AUTO,1
38.85102474,-76.9739872,ASSAULT W/DANGEROUS WEAPON,1
38.87978044,-77.02190888,SEX ABUSE,1
38.84246061,-76.99951621,BURGLARY,1
38.90604036,-77.0189309,THEFT/OTHER,1
38.85417101,-76.98843313,HOMICIDE,1
38.95322621,-77.01677451,THEFT/OTHER,1
38.87137546,-76.97735619,ASSAULT W/DANGEROUS WEAPON,2
38.89196545,-76.91298346,THEFT F/AUTO,1
38.92685276,-77.07704887,THEFT/OTHER,1
38.90850497,-77.05763631,THEFT/OTHER,1
38.94133271,-77.02971384,ROBBERY,1
38.87927789,-76.99437588,THEFT F/AUTO,1
38.95407967,-77.02871544,ROBBERY,1
38.89344067,-76.91014598,ASSAULT W/DANGEROUS WEAPON,1
38.92343698,-77.00006919,ROBBERY,1
38.90283765,-76.92466025,ASSAULT W/DANGEROUS WEAPON,1
38.90192023,-77.03364017,THEFT F/AUTO,5
38.91171509,-77.02191869,THEFT F/AUTO,1
38.88728444,-76.94921583,THEFT F/AUTO,1
38.94552777,-77.07582321,THEFT F/AUTO,1
38.92122003,-77.08080209,MOTOR VEHICLE THEFT,1
38.97779034,-77.02446645,BURGLARY,1
38.90212407,-76.93659305,MOTOR VEHICLE THEFT,1
38.84999924,-76.98170605,THEFT F/AUTO,1
38.9455854,-77.02647412,THEFT F/AUTO,2
38.86717879,-76.98512395,SEX ABUSE,1
38.89492771,-76.92373489,ASSAULT W/DANGEROUS WEAPON,3
38.89825634,-76.97666751,BURGLARY,1
38.94997396,-77.01855033,THEFT F/AUTO,1
38.90643513,-77.02704758,ASSAULT W/DANGEROUS WEAPON,1
38.93012896,-77.01672294,MOTOR VEHICLE THEFT,1
38.90250905,-76.98089711,THEFT/OTHER,1
38.85239558,-76.98231603,ROBBERY,1
38.92107603,-76.98656569,MOTOR VEHICLE THEFT,1
38.9191814,-77.02923183,ROBBERY,1
38.8989319,-76.94837752,THEFT/OTHER,1
38.89812353,-77.00204044,THEFT/OTHER,2
38.85730172,-76.96654215,THEFT/OTHER,2
38.89733073,-76.99557334,THEFT F/AUTO,1
38.86853485,-76.96529239,THEFT/OTHER,2
38.93935268,-77.02150041,THEFT/OTHER,2
38.94702023,-76.9893986,ROBBERY,1
38.92715113,-77.0383343,BURGLARY,1
38.90631909,-76.97804838,BURGLARY,1
38.96343377,-76.99957308,THEFT F/AUTO,2
38.89181763,-76.95398473,ASSAULT W/DANGEROUS WEAPON,1
38.86444729,-76.94727327,MOTOR VEHICLE THEFT,1
38.89592054,-76.91355501,MOTOR VEHICLE THEFT,1
38.90584252,-77.04881437,ASSAULT W/DANGEROUS WEAPON,1
38.90845725,-76.93716389,ASSAULT W/DANGEROUS WEAPON,1
38.90563649,-76.99777488,THEFT F/AUTO,1
38.9163833,-76.99376181,BURGLARY,1
38.92167384,-76.96097674,THEFT F/AUTO,1
38.93352171,-77.03273239,THEFT F/AUTO,1
38.88196105,-76.9814904,THEFT F/AUTO,1
38.91558896,-77.02031712,ASSAULT W/DANGEROUS WEAPON,2
38.92229018,-77.02534689,MOTOR VEHICLE THEFT,2
38.91149461,-77.03848731,ASSAULT W/DANGEROUS WEAPON,1
38.89444879,-76.93632321,ASSAULT W/DANGEROUS WEAPON,1
38.92130153,-77.01059757,ROBBERY,1
38.83070423,-77.00906388,THEFT F/AUTO,1
38.92880807,-77.04008819,THEFT F/AUTO,1
38.9056309,-76.92569492,THEFT F/AUTO,1
38.89839983,-76.97362409,THEFT F/AUTO,1
38.97234024,-77.02504157,THEFT F/AUTO,1
38.94848529,-77.02970529,THEFT F/AUTO,1
38.87758224,-76.93126745,ASSAULT W/DANGEROUS WEAPON,1
38.8764762,-77.0070875,BURGLARY,1
38.94677745,-76.99705838,THEFT F/AUTO,1
38.92617916,-77.07391132,MOTOR VEHICLE THEFT,1
38.91260295,-77.03750784,THEFT/OTHER,4
38.94355495,-77.08863677,THEFT F/AUTO,1
38.85155377,-76.96458639,ROBBERY,1
38.90378918,-77.06599089,THEFT F/AUTO,1
38.84023535,-76.99361873,THEFT/OTHER,1
38.94567611,-77.02353258,THEFT F/AUTO,1
38.95636222,-76.99610039,ROBBERY,1
38.89507782,-76.98551006,THEFT F/AUTO,1
38.90963835,-77.04008894,THEFT F/AUTO,4
38.90135213,-77.03557668,THEFT/OTHER,1
38.87927783,-77.00667289,THEFT/OTHER,3
38.87978179,-77.01278114,THEFT/OTHER,1
38.90158274,-77.00204054,THEFT F/AUTO,1
38.93573158,-77.02018445,MOTOR VEHICLE THEFT,1
38.89673609,-76.99376353,THEFT/OTHER,1
38.92863842,-77.0354173,THEFT/OTHER,1
38.9931811,-77.03999744,THEFT F/AUTO,1
38.90366232,-76.98213038,BURGLARY,1
38.84379335,-76.9890914,THEFT/OTHER,2
38.89895111,-77.04884424,THEFT/OTHER,1
38.86947522,-76.9802837,BURGLARY,2
38.9215811,-76.99376136,ASSAULT W/DANGEROUS WEAPON,1
38.89666294,-76.98293907,ROBBERY,1
38.89890678,-76.98927894,THEFT/OTHER,4
38.91204065,-76.98639444,BURGLARY,1
38.9009219,-77.02755274,MOTOR VEHICLE THEFT,1
38.91755142,-77.02704027,THEFT/OTHER,1
38.93680809,-77.07528337,THEFT F/AUTO,1
38.89478858,-77.02091061,THEFT F/AUTO,1
38.96127558,-77.03492584,BURGLARY,1
38.90116667,-77.01990951,MOTOR VEHICLE THEFT,1
38.91993275,-77.00005766,ASSAULT W/DANGEROUS WEAPON,2
38.90370693,-76.97952487,BURGLARY,2
38.9329844,-76.98195003,MOTOR VEHICLE THEFT,1
38.90871605,-76.98241736,ASSAULT W/DANGEROUS WEAPON,1
38.90251058,-77.00281298,ASSAULT W/DANGEROUS WEAPON,1
38.84645692,-76.97163888,ROBBERY,1
38.90420383,-76.99090372,ROBBERY,1
38.91628031,-77.03079883,MOTOR VEHICLE THEFT,1
38.85130235,-76.96739747,HOMICIDE,1
38.91718351,-76.98007448,ROBBERY,1
38.90251017,-77.0101567,THEFT/OTHER,1
38.82919992,-76.99239894,THEFT F/AUTO,1
38.97283344,-77.0570998,THEFT F/AUTO,1
38.94444418,-77.00613682,ROBBERY,1
38.89647311,-76.91778498,THEFT F/AUTO,1
38.90723644,-77.02885799,MOTOR VEHICLE THEFT,1
38.90677941,-77.06695058,MOTOR VEHICLE THEFT,2
38.88363076,-76.95865786,ROBBERY,2
38.97282951,-77.06465848,THEFT F/AUTO,1
38.90723813,-77.02091426,THEFT/OTHER,1
38.94791159,-77.08086696,MOTOR VEHICLE THEFT,1
38.93780293,-77.02320702,THEFT F/AUTO,1
38.901916,-76.99617254,THEFT F/AUTO,1
38.9275214,-77.07391271,THEFT/OTHER,1
38.89092583,-76.99731427,BURGLARY,1
38.91425646,-76.98444536,ASSAULT W/DANGEROUS WEAPON,1
38.8810115,-76.92645817,ASSAULT W/DANGEROUS WEAPON,1
38.90988834,-77.00513076,THEFT/OTHER,2
38.90389143,-77.06013434,ROBBERY,1
38.88448172,-76.92968179,THEFT/OTHER,1
38.84223537,-77.00277605,ASSAULT W/DANGEROUS WEAPON,1
38.91965456,-77.04305814,ROBBERY,1
38.87623092,-76.93116503,THEFT/OTHER,1
38.9238304,-77.02627,THEFT/OTHER,1
38.88471751,-76.98077509,THEFT/OTHER,2
38.91737193,-77.02394989,ASSAULT W/DANGEROUS WEAPON,1
38.90910227,-77.02397017,MOTOR VEHICLE THEFT,1
38.85354646,-76.97123284,ASSAULT W/DANGEROUS WEAPON,1
38.84390831,-76.97507259,THEFT F/AUTO,1
38.94307323,-77.02082096,THEFT/OTHER,3
38.88341257,-76.93458118,ROBBERY,1
38.9413319,-77.03273598,THEFT F/AUTO,1
38.94355402,-77.07725148,THEFT/OTHER,1
38.89318665,-76.99153911,THEFT F/AUTO,2
38.89447436,-76.98635168,THEFT F/AUTO,1
38.90468132,-77.04664613,THEFT/OTHER,1
38.9006169,-76.9316718,THEFT/OTHER,1
38.90564618,-77.04417953,MOTOR VEHICLE THEFT,2
38.87137577,-76.97901558,HOMICIDE,1
38.93458699,-77.02309064,ASSAULT W/DANGEROUS WEAPON,1
38.90789824,-77.04423858,MOTOR VEHICLE THEFT,1
38.96970659,-77.03724941,MOTOR VEHICLE THEFT,1
38.93534564,-76.9912227,ROBBERY,1
38.84972723,-76.97267438,ASSAULT W/DANGEROUS WEAPON,1
38.83301066,-77.00451481,THEFT F/AUTO,2
38.90569516,-77.03209705,ROBBERY,1
38.86052146,-76.98424968,THEFT F/AUTO,1
38.90562553,-76.97852128,THEFT/OTHER,1
38.87752137,-77.00165954,BURGLARY,1
38.85786644,-76.95786628,THEFT F/AUTO,1
38.91260063,-77.04416078,THEFT/OTHER,1
38.91222686,-77.02963254,THEFT F/AUTO,3
38.9016901,-77.04775091,MOTOR VEHICLE THEFT,1
38.8951759,-76.91778648,THEFT F/AUTO,2
38.97496306,-77.01714892,THEFT/OTHER,1
38.90912761,-77.03111857,BURGLARY,1
38.89181763,-76.95398473,MOTOR VEHICLE THEFT,1
38.92562643,-77.10211885,THEFT/OTHER,1
38.90292381,-77.0488239,THEFT/OTHER,1
38.9259353,-77.03743413,THEFT/OTHER,2
38.8984546,-77.02294061,THEFT/OTHER,1
38.92562153,-77.03233667,THEFT F/AUTO,1
38.90179628,-77.02500528,THEFT/OTHER,3
38.86117003,-76.98397301,THEFT F/AUTO,1
38.90755526,-76.99739435,THEFT F/AUTO,2
38.94831533,-77.02452555,MOTOR VEHICLE THEFT,1
38.90501438,-76.98860934,THEFT F/AUTO,1
38.8903748,-76.95033172,MOTOR VEHICLE THEFT,1
38.82778566,-77.00631106,ASSAULT W/DANGEROUS WEAPON,1
38.93496744,-76.99357565,THEFT/OTHER,1
38.98938141,-77.03440866,THEFT/OTHER,2
38.88749381,-76.93537275,ASSAULT W/DANGEROUS WEAPON,1
38.88650819,-76.94580468,ASSAULT W/DANGEROUS WEAPON,1
38.88432903,-76.9477196,ASSAULT W/DANGEROUS WEAPON,1
38.88705991,-76.98222675,THEFT F/AUTO,1
38.91185958,-77.01990097,MOTOR VEHICLE THEFT,1
38.90640222,-77.00057646,THEFT/OTHER,1
38.94561181,-77.02903503,THEFT F/AUTO,1
38.88525924,-76.99089461,THEFT F/AUTO,1
38.87751164,-76.9869081,MOTOR VEHICLE THEFT,1
38.91491267,-76.97612012,MOTOR VEHICLE THEFT,1
38.96671265,-77.06513757,THEFT F/AUTO,1
38.9060986,-77.03850746,MOTOR VEHICLE THEFT,1
38.89852824,-76.98735383,THEFT/OTHER,1
38.90019533,-76.9943627,MOTOR VEHICLE THEFT,1
38.90558191,-77.04725776,THEFT F/AUTO,1
38.91556915,-77.02886137,ROBBERY,2
38.86992218,-76.94255618,THEFT F/AUTO,1
38.9729802,-77.02321848,THEFT F/AUTO,1
38.91917513,-77.08081131,THEFT/OTHER,1
38.93570931,-77.03746232,THEFT F/AUTO,2
38.90018547,-76.98481733,ASSAULT W/DANGEROUS WEAPON,1
38.93411012,-77.01998792,THEFT F/AUTO,1
38.86117003,-76.98397301,ASSAULT W/DANGEROUS WEAPON,1
38.9085641,-77.04619902,ASSAULT W/DANGEROUS WEAPON,1
38.90962591,-77.04907061,ASSAULT W/DANGEROUS WEAPON,1
38.90312707,-77.0345861,THEFT F/AUTO,1
38.89830916,-77.02885438,THEFT F/AUTO,1
38.87886733,-76.96476875,SEX ABUSE,1
38.95662015,-77.02809345,THEFT/OTHER,1
38.9304999,-77.04486385,THEFT/OTHER,1
38.91071063,-76.93961778,MOTOR VEHICLE THEFT,1
38.87201492,-76.97664152,ROBBERY,1
38.92915045,-76.96010768,MOTOR VEHICLE THEFT,1
38.86915123,-76.98223121,THEFT/OTHER,1
38.90561599,-76.97580042,ROBBERY,1
38.90370445,-76.94428135,BURGLARY,2
38.88283429,-76.97813628,THEFT F/AUTO,1
38.92085497,-76.96371017,THEFT F/AUTO,1
38.86171039,-76.95106603,THEFT/OTHER,1
38.92450682,-76.97755843,THEFT F/AUTO,1
38.92992933,-77.02487675,THEFT/OTHER,3
38.86530455,-76.95061418,ASSAULT W/DANGEROUS WEAPON,1
38.90746401,-76.9832939,ASSAULT W/DANGEROUS WEAPON,2
38.9200157,-77.04082126,ROBBERY,1
38.89010352,-76.97543683,MOTOR VEHICLE THEFT,1
38.92470635,-76.9862421,HOMICIDE,1
38.85444635,-76.96762645,ROBBERY,1
38.8336499,-76.989784,MOTOR VEHICLE THEFT,1
38.88283584,-76.98928136,BURGLARY,1
38.95545235,-76.99500441,ROBBERY,1
38.94414522,-77.02082127,THEFT/OTHER,1
38.86530455,-76.95061418,THEFT F/AUTO,1
38.89954656,-76.99152683,BURGLARY,1
38.92786357,-77.03585516,BURGLARY,1
38.95407894,-77.03156507,MOTOR VEHICLE THEFT,1
38.90935237,-77.05636873,THEFT/OTHER,1
38.9045061,-77.03195817,ROBBERY,1
38.89835625,-76.91834768,MOTOR VEHICLE THEFT,1
38.89991543,-76.95218111,ROBBERY,1
38.83070423,-77.00906388,MOTOR VEHICLE THEFT,1
38.9643597,-77.02117334,THEFT F/AUTO,1
38.91445726,-77.04167134,THEFT/OTHER,1
38.96670185,-77.02117403,THEFT F/AUTO,1
38.9492451,-77.09262382,THEFT F/AUTO,1
38.92076088,-77.01215425,MOTOR VEHICLE THEFT,2
38.95515092,-77.03156554,BURGLARY,1
38.96269406,-77.01554214,THEFT/OTHER,1
38.91011351,-76.99410826,THEFT/OTHER,1
38.9536487,-77.0221854,THEFT F/AUTO,1
38.93286332,-76.96456907,ASSAULT W/DANGEROUS WEAPON,1
38.98109498,-77.0303652,THEFT F/AUTO,1
38.92757667,-77.03111509,ROBBERY,2
38.912518,-76.98559876,THEFT F/AUTO,5
38.87802572,-76.9942953,ROBBERY,1
38.93932742,-76.99283704,THEFT/OTHER,1
38.86207176,-76.95360064,THEFT/OTHER,1
38.82575893,-76.99989635,ROBBERY,3
38.93434503,-76.98456785,THEFT/OTHER,1
38.87433172,-76.93388654,MOTOR VEHICLE THEFT,1
38.991514,-77.04165869,THEFT F/AUTO,1
38.89899057,-76.92388041,THEFT F/AUTO,1
38.92343156,-76.96440077,THEFT F/AUTO,1
38.89647408,-77.00277274,THEFT F/AUTO,1
38.9072301,-77.0144117,THEFT F/AUTO,2
38.96494446,-77.02509667,THEFT/OTHER,1
38.90605183,-77.04345345,THEFT/OTHER,4
38.92022916,-77.01421829,ASSAULT W/DANGEROUS WEAPON,1
38.94157846,-77.01710628,THEFT/OTHER,1
38.91371967,-77.03848851,ROBBERY,1
38.87010386,-76.9709496,THEFT F/AUTO,2
38.89782342,-76.97417764,THEFT F/AUTO,1
38.8266146,-76.99436851,ASSAULT W/DANGEROUS WEAPON,1
38.8401093,-76.99500096,THEFT/OTHER,1
38.89594906,-76.97153851,THEFT/OTHER,1
38.9562139,-77.03156601,THEFT/OTHER,2
38.93286293,-76.96333498,MOTOR VEHICLE THEFT,1
38.89980649,-77.01942495,THEFT/OTHER,4
38.93795822,-76.99402522,THEFT/OTHER,1
38.86458409,-76.98306197,BURGLARY,1
38.91592562,-77.04166066,BURGLARY,1
38.91074754,-77.03652682,MOTOR VEHICLE THEFT,1
38.9418413,-77.04497481,THEFT F/AUTO,2
38.97813945,-77.03342226,THEFT F/AUTO,1
38.90307499,-77.05330866,THEFT/OTHER,1
38.95365744,-77.06903664,THEFT/OTHER,1
38.90252502,-77.04257432,ROBBERY,1
38.91557036,-77.02346499,MOTOR VEHICLE THEFT,1
38.91964448,-76.99952721,BURGLARY,1
38.90644595,-77.01755902,MOTOR VEHICLE THEFT,1
38.89590577,-76.93209131,THEFT F/AUTO,1
38.83080342,-77.00768185,ROBBERY,1
38.84522436,-76.97923062,THEFT/OTHER,1
38.92161863,-77.04236742,THEFT F/AUTO,2
38.89146478,-76.98076175,THEFT/OTHER,1
38.86462063,-77.01292822,THEFT/OTHER,1
38.89733034,-77.01046721,THEFT/OTHER,1
38.9042815,-77.02962923,THEFT F/AUTO,2
38.95527901,-77.02313195,THEFT/OTHER,1
38.89567313,-76.99436306,THEFT/OTHER,3
38.94596895,-77.0398902,THEFT F/AUTO,1
38.90992535,-77.04361722,MOTOR VEHICLE THEFT,1
38.86668357,-76.98718663,THEFT F/AUTO,1
38.84446711,-76.97639711,THEFT F/AUTO,1
38.94232571,-77.01984026,THEFT/OTHER,1
38.92506367,-76.97014302,BURGLARY,1
38.92914448,-77.02970876,ROBBERY,2
38.90389143,-77.06013434,MOTOR VEHICLE THEFT,2
38.96945105,-77.00726984,THEFT/OTHER,1
38.92504022,-76.99243485,THEFT/OTHER,1
38.8892307,-76.98077388,THEFT F/AUTO,1
38.89984172,-76.97622892,ASSAULT W/DANGEROUS WEAPON,1
38.94520813,-77.02117918,THEFT/OTHER,2
38.90059949,-76.9327209,THEFT/OTHER,1
38.88757342,-76.9508754,ASSAULT W/DANGEROUS WEAPON,1
38.91474407,-77.04555731,BURGLARY,2
38.90807178,-77.0592155,SEX ABUSE,1
38.83204675,-77.00461841,THEFT F/AUTO,2
38.94781105,-77.02363711,MOTOR VEHICLE THEFT,1
